# B2  M_xy  beta  p  rho  v2
  2.389500e-02   7.889526e-07   1.804724e+03   8.579223e-01   9.134087e-01   1.063214e+00
  2.396886e-02   1.007101e-06   1.801975e+03   8.592635e-01   9.140096e-01   1.062020e+00
  2.448210e-02   1.790318e-07   1.678876e+03   8.177064e-01   8.858736e-01   1.058275e+00
  2.235596e-02  -1.275756e-07   1.906117e+03   8.477601e-01   8.851994e-01   1.046027e+00
  1.202177e-02   6.421585e-07   2.921482e+03   6.987177e-01   8.912339e-01   1.675449e+00
  1.204193e-02  -1.478047e-07   2.925554e+03   7.008651e-01   8.879278e-01   1.657814e+00
  2.238637e-02  -7.954972e-08   1.904364e+03   8.481327e-01   8.857191e-01   1.047835e+00
  2.453223e-02  -5.263309e-07   1.678940e+03   8.194119e-01   8.843366e-01   1.063393e+00
  2.380377e-02  -7.928832e-07   1.812119e+03   8.581489e-01   9.158809e-01   1.067005e+00
  2.394239e-02  -1.315499e-06   1.801295e+03   8.579904e-01   9.131035e-01   1.065755e+00
  2.440195e-02  -9.606490e-07   1.686875e+03   8.189124e-01   8.859164e-01   1.060026e+00
  2.235525e-02   5.962879e-07   1.904231e+03   8.468944e-01   8.846065e-01   1.042465e+00
  1.209915e-02   5.770441e-08   2.901217e+03   6.983371e-01   8.908091e-01   1.673996e+00
  1.202085e-02   1.399963e-06   2.925545e+03   6.996360e-01   8.881572e-01   1.666096e+00
  2.241981e-02  -1.206873e-07   1.901416e+03   8.480850e-01   8.856450e-01   1.047869e+00
  2.448498e-02   2.552140e-06   1.680352e+03   8.185216e-01   8.841907e-01   1.058538e+00
  2.388511e-02  -1.848788e-07   1.808364e+03   8.592970e-01   9.095799e-01   1.064757e+00
  2.388384e-02  -6.471820e-07   1.807771e+03   8.589697e-01   9.140812e-01   1.065121e+00
  2.448516e-02  -5.859680e-07   1.681615e+03   8.191428e-01   8.846957e-01   1.061503e+00
  2.234926e-02   5.278403e-07   1.905298e+03   8.471419e-01   8.848141e-01   1.047598e+00
  1.202472e-02   4.106909e-07   2.925302e+03   6.998029e-01   8.902550e-01   1.668609e+00
  1.206508e-02   5.558293e-07   2.916528e+03   7.000461e-01   8.915258e-01   1.673371e+00
  2.237466e-02   5.481084e-07   1.902911e+03   8.470421e-01   8.847768e-01   1.045741e+00
  2.449150e-02  -1.426358e-07   1.681671e+03   8.193826e-01   8.863949e-01   1.062104e+00
  2.394041e-02   2.284528e-07   1.800957e+03   8.577585e-01   9.103679e-01   1.066134e+00
  2.423709e-02  -1.391972e-06   1.780624e+03   8.585840e-01   9.138697e-01   1.064582e+00
  2.444384e-02   3.430526e-07   1.684784e+03   8.193016e-01   8.843460e-01   1.057701e+00
  2.232172e-02  -1.404254e-07   1.908592e+03   8.475606e-01   8.849460e-01   1.044816e+00
  1.210829e-02  -1.412659e-06   2.905822e+03   6.999740e-01   8.921815e-01   1.669379e+00
  1.202380e-02  -1.943732e-07   2.927547e+03   7.002863e-01   8.888503e-01   1.663052e+00
  2.242186e-02  -1.688380e-07   1.900723e+03   8.478531e-01   8.855842e-01   1.047387e+00
  2.448486e-02  -2.744836e-07   1.682846e+03   8.197325e-01   8.874256e-01   1.059202e+00
  2.397118e-02  -6.249928e-07   1.802881e+03   8.597789e-01   9.172682e-01   1.063352e+00
  2.386370e-02   1.442539e-06   1.807645e+03   8.581854e-01   9.133300e-01   1.066501e+00
  2.452536e-02   7.418203e-07   1.681349e+03   8.203580e-01   8.852743e-01   1.057818e+00
  2.238574e-02  -1.319913e-06   1.904872e+03   8.483352e-01   8.856465e-01   1.043478e+00
  1.208618e-02  -2.560620e-07   2.929818e+03   7.044659e-01   8.932314e-01   1.660972e+00
  1.194325e-02   2.081674e-07   2.934950e+03   6.973542e-01   8.896843e-01   1.675471e+00
  2.240062e-02  -4.292894e-07   1.900034e+03   8.467431e-01   8.845715e-01   1.045903e+00
  2.458654e-02  -1.422725e-07   1.672540e+03   8.180954e-01   8.861034e-01   1.057664e+00
  2.390818e-02   7.241758e-07   1.803594e+03   8.578580e-01   9.161129e-01   1.067885e+00
  2.383772e-02  -5.058703e-08   1.811762e+03   8.592035e-01   9.139066e-01   1.063318e+00
  2.457004e-02  -1.589890e-07   1.676093e+03   8.192835e-01   8.850562e-01   1.060622e+00
  2.242882e-02  -3.403923e-07   1.898630e+03   8.471826e-01   8.849937e-01   1.045681e+00
  1.202188e-02   4.400082e-07   2.932777e+03   7.014257e-01   8.902631e-01   1.666853e+00
  1.205281e-02   5.717394e-09   2.924947e+03   7.013529e-01   8.909049e-01   1.665685e+00
  2.238900e-02  -4.904766e-09   1.901584e+03   8.469942e-01   8.849151e-01   1.047181e+00
  2.453540e-02  -7.900535e-07   1.675928e+03   8.180479e-01   8.852225e-01   1.060246e+00
  2.388322e-02   2.143774e-07   1.809127e+03   8.595915e-01   9.144828e-01   1.069166e+00
  2.395657e-02  -1.215670e-06   1.801993e+03   8.588312e-01   9.138196e-01   1.064547e+00
  2.453741e-02   5.275111e-08   1.677562e+03   8.189123e-01   8.851527e-01   1.063959e+00
  2.239897e-02   8.221953e-07   1.901552e+03   8.473569e-01   8.850659e-01   1.047882e+00
  1.203800e-02   1.771515e-07   2.928248e+03   7.012817e-01   8.910017e-01   1.670785e+00
  1.193053e-02   1.131484e-06   2.948474e+03   6.998216e-01   8.919655e-01   1.673557e+00
  2.239348e-02  -1.306203e-07   1.900365e+03   8.466207e-01   8.844693e-01   1.045447e+00
  2.444594e-02   1.417536e-07   1.684495e+03   8.192313e-01   8.860698e-01   1.061426e+00
  2.394567e-02   2.030431e-06   1.803389e+03   8.591059e-01   9.125162e-01   1.062923e+00
  2.388151e-02   7.473519e-07   1.807829e+03   8.589133e-01   9.137711e-01   1.064010e+00
  2.453952e-02  -5.509712e-07   1.677852e+03   8.191242e-01   8.856004e-01   1.063204e+00
  2.241504e-02  -5.678930e-07   1.903341e+03   8.487630e-01   8.860041e-01   1.049821e+00
  1.201260e-02  -1.931881e-07   2.930676e+03   7.003821e-01   8.896552e-01   1.671540e+00
  1.205129e-02  -6.775556e-07   2.929046e+03   7.022467e-01   8.912630e-01   1.669011e+00
  2.236454e-02   1.524409e-08   1.906973e+03   8.484666e-01   8.857784e-01   1.045612e+00
  2.456890e-02  -7.831106e-07   1.676641e+03   8.195134e-01   8.854918e-01   1.060362e+00
  2.403689e-02  -1.326909e-07   1.793708e+03   8.577490e-01   9.117768e-01   1.067588e+00
  2.390794e-02  -2.437573e-06   1.805259e+03   8.586412e-01   9.139063e-01   1.064435e+00
  2.455939e-02   2.064275e-07   1.675376e+03   8.185779e-01   8.850169e-01   1.062223e+00
  2.239095e-02  -6.719072e-07   1.902355e+03   8.474114e-01   8.848561e-01   1.048040e+00
  1.199423e-02   4.724502e-08   2.923188e+03   6.975243e-01   8.907018e-01   1.679650e+00
  1.187126e-02  -1.530950e-07   2.953130e+03   6.974445e-01   8.902665e-01   1.680263e+00
  2.242272e-02  -8.442523e-07   1.898734e+03   8.469983e-01   8.846936e-01   1.047762e+00
  2.450771e-02   7.237973e-08   1.678422e+03   8.183405e-01   8.853134e-01   1.060957e+00
  2.388328e-02  -4.944373e-06   1.807547e+03   8.588428e-01   9.129697e-01   1.065111e+00
  2.393979e-02  -1.075675e-07   1.802122e+03   8.582912e-01   9.131503e-01   1.065753e+00
  2.453705e-02   5.633316e-07   1.678262e+03   8.192420e-01   8.861608e-01   1.060413e+00
  2.237136e-02  -2.529395e-07   1.904423e+03   8.475905e-01   8.851838e-01   1.046495e+00
  1.206289e-02   1.281184e-06   2.923996e+03   7.017109e-01   8.919959e-01   1.666341e+00
  1.207772e-02   5.374475e-08   2.912840e+03   6.998934e-01   8.922388e-01   1.674107e+00
  2.232444e-02  -4.627701e-07   1.907554e+03   8.472033e-01   8.847682e-01   1.044917e+00
  2.448959e-02   1.666599e-06   1.679975e+03   8.184922e-01   8.853187e-01   1.059641e+00
  2.407499e-02  -4.043104e-07   1.792328e+03   8.584477e-01   9.131688e-01   1.069498e+00
  2.395122e-02   7.600450e-07   1.799652e+03   8.575242e-01   9.132248e-01   1.064168e+00
  2.455192e-02  -1.234372e-06   1.675130e+03   8.182086e-01   8.843213e-01   1.061275e+00
  2.243280e-02   4.102596e-07   1.899465e+03   8.477053e-01   8.852122e-01   1.046945e+00
  1.196534e-02   4.116145e-08   2.933141e+03   6.982137e-01   8.892568e-01   1.675088e+00
  1.197688e-02  -1.185570e-06   2.942653e+03   7.011533e-01   8.911755e-01   1.670506e+00
  2.239672e-02   2.907636e-07   1.903454e+03   8.481192e-01   8.854771e-01   1.044984e+00
  2.433276e-02  -6.432843e-08   1.693425e+03   8.197611e-01   8.856463e-01   1.059314e+00
  2.420130e-02   4.672469e-06   1.782130e+03   8.580413e-01   9.134231e-01   1.069818e+00
  2.384692e-02   1.157683e-06   1.811804e+03   8.595548e-01   9.143107e-01   1.064380e+00
  2.454618e-02   7.508200e-07   1.675476e+03   8.181867e-01   8.854668e-01   1.059827e+00
  2.236099e-02   1.146765e-07   1.904614e+03   8.472827e-01   8.848525e-01   1.045601e+00
  1.200651e-02  -4.814507e-07   2.923109e+03   6.982194e-01   8.909588e-01   1.677902e+00
  1.195499e-02   4.241794e-07   2.941152e+03   6.995146e-01   8.937041e-01   1.678427e+00
  2.240209e-02  -4.271315e-07   1.900205e+03   8.468747e-01   8.844212e-01   1.044440e+00
  2.451722e-02  -6.082814e-07   1.677749e+03   8.183296e-01   8.849321e-01   1.058338e+00
  2.381710e-02  -6.521742e-07   1.813626e+03   8.593432e-01   9.139546e-01   1.066169e+00
  2.396693e-02   5.333081e-07   1.799831e+03   8.581718e-01   9.131174e-01   1.065901e+00
  2.454677e-02  -4.413939e-07   1.675690e+03   8.183103e-01   8.853769e-01   1.060329e+00
  2.239392e-02   4.663660e-07   1.901808e+03   8.472800e-01   8.849276e-01   1.046018e+00
  1.203160e-02   2.210441e-07   2.918630e+03   6.986060e-01   8.904660e-01   1.673551e+00
  1.201965e-02   7.868043e-07   2.937068e+03   7.023217e-01   8.905877e-01   1.663509e+00
  2.238840e-02   6.856642e-07   1.900984e+03   8.467043e-01   8.848150e-01   1.044858e+00
  2.455138e-02   8.529246e-07   1.677197e+03   8.192007e-01   8.858200e-01   1.060513e+00
  2.391559e-02  -2.531411e-06   1.806446e+03   8.594808e-01   9.145096e-01   1.062578e+00
  2.395463e-02   2.516526e-06   1.801863e+03   8.586999e-01   9.136250e-01   1.066124e+00
  2.458893e-02  -5.282802e-07   1.670791e+03   8.173196e-01   8.838819e-01   1.060423e+00
  2.237629e-02   3.166742e-07   1.901694e+03   8.465624e-01   8.843544e-01   1.045006e+00
  1.202535e-02  -4.551660e-07   2.917730e+03   6.980284e-01   8.909771e-01   1.681304e+00
  1.183996e-02   5.110004e-08   2.950875e+03   6.950742e-01   8.884713e-01   1.682890e+00
  2.238799e-02  -3.660809e-08   1.897944e+03   8.453349e-01   8.836649e-01   1.046858e+00
  2.453998e-02   9.317307e-07   1.675806e+03   8.181407e-01   8.852801e-01   1.060805e+00
  2.391701e-02   1.149886e-06   1.803183e+03   8.579794e-01   9.128787e-01   1.063078e+00
  2.369860e-02   1.367291e-06   1.819009e+03   8.576055e-01   9.131819e-01   1.065531e+00
  2.453989e-02  -1.460789e-07   1.673248e+03   8.168890e-01   8.839422e-01   1.057750e+00
  2.233497e-02   2.997685e-08   1.906384e+03   8.470830e-01   8.845478e-01   1.045007e+00
  1.210059e-02  -5.401595e-07   2.897502e+03   6.975259e-01   8.910397e-01   1.675331e+00
  1.204211e-02   2.565833e-07   2.918687e+03   6.992305e-01   8.899440e-01   1.676090e+00
  2.238345e-02  -7.094545e-07   1.903401e+03   8.475932e-01   8.852839e-01   1.046944e+00
  2.455832e-02  -1.375857e-07   1.673061e+03   8.174113e-01   8.848109e-01   1.061839e+00
  2.389785e-02   7.511913e-07   1.804808e+03   8.580647e-01   9.131736e-01   1.061395e+00
  2.366727e-02  -1.468803e-06   1.823308e+03   8.584961e-01   9.137404e-01   1.065243e+00
  2.447919e-02  -3.838063e-07   1.681253e+03   8.187668e-01   8.857595e-01   1.058750e+00
  2.238951e-02  -3.850269e-07   1.903126e+03   8.477001e-01   8.853362e-01   1.047144e+00
  1.207333e-02  -1.082201e-07   2.925795e+03   7.027505e-01   8.928816e-01   1.670210e+00
  1.192764e-02   9.713341e-07   2.919463e+03   6.927676e-01   8.912076e-01   1.691403e+00
  2.246086e-02  -6.229915e-07   1.891328e+03   8.451299e-01   8.831592e-01   1.045863e+00
  2.453625e-02  -4.693779e-07   1.676734e+03   8.184698e-01   8.854037e-01   1.058664e+00
  2.391372e-02   1.296250e-06   1.802281e+03   8.574323e-01   9.136710e-01   1.063898e+00
  2.395247e-02   1.321692e-06   1.798928e+03   8.572237e-01   9.129615e-01   1.067059e+00
  2.453293e-02   1.204832e-06   1.674510e+03   8.172731e-01   8.851315e-01   1.058296e+00
  2.235067e-02   2.775534e-07   1.902397e+03   8.459051e-01   8.838950e-01   1.043815e+00
  1.207479e-02  -2.740016e-07   2.899858e+03   6.966050e-01   8.888003e-01   1.666267e+00
  1.212036e-02   1.190750e-06   2.925213e+03   7.053475e-01   8.945545e-01   1.663601e+00
  2.235652e-02  -1.327503e-07   1.906808e+03   8.480887e-01   8.855126e-01   1.042890e+00
  2.451882e-02   6.285249e-08   1.679189e+03   8.190857e-01   8.855171e-01   1.059725e+00
  2.386517e-02   7.387801e-07   1.809272e+03   8.590107e-01   9.130030e-01   1.063369e+00
  2.388753e-02  -1.261560e-06   1.808848e+03   8.596139e-01   9.144183e-01   1.063859e+00
  2.451109e-02   4.813057e-07   1.681147e+03   8.197819e-01   8.864473e-01   1.061085e+00
  2.236206e-02  -1.304898e-07   1.907744e+03   8.487153e-01   8.862816e-01   1.047073e+00
  1.202252e-02   2.991831e-07   2.944437e+03   7.042516e-01   8.920469e-01   1.667117e+00
  1.188928e-02   1.494234e-06   2.934368e+03   6.940648e-01   8.865233e-01   1.685181e+00
  2.247976e-02   1.642154e-06   1.890817e+03   8.456122e-01   8.839850e-01   1.046442e+00
  2.459397e-02  -1.414832e-07   1.672602e+03   8.183734e-01   8.851538e-01   1.061200e+00
  2.394191e-02  -2.204324e-07   1.802589e+03   8.585897e-01   9.131673e-01   1.065220e+00
  2.397460e-02   8.918115e-07   1.799240e+03   8.581643e-01   9.134122e-01   1.065953e+00
  2.450528e-02  -2.559509e-07   1.676023e+03   8.170898e-01   8.846099e-01   1.059732e+00
  2.240717e-02  -3.890882e-07   1.898479e+03   8.462971e-01   8.841488e-01   1.045409e+00
  1.201122e-02  -2.317551e-07   2.904648e+03   6.940818e-01   8.871940e-01   1.675433e+00
  1.204417e-02  -1.732344e-06   2.920207e+03   6.997139e-01   8.912722e-01   1.674557e+00
  2.233249e-02   9.996669e-07   1.905120e+03   8.464276e-01   8.844217e-01   1.045475e+00
  2.453968e-02  -7.244186e-07   1.675508e+03   8.179855e-01   8.848997e-01   1.059669e+00
  2.393314e-02  -5.666967e-07   1.802888e+03   8.584173e-01   9.144080e-01   1.065212e+00
  2.417107e-02   5.886890e-07   1.785673e+03   8.586729e-01   9.137375e-01   1.066526e+00
  2.448936e-02  -2.664692e-07   1.684335e+03   8.206084e-01   8.866275e-01   1.059972e+00
  2.237830e-02   2.003202e-07   1.906363e+03   8.487169e-01   8.858210e-01   1.047294e+00
  1.203968e-02   1.077559e-07   2.938970e+03   7.039474e-01   8.930306e-01   1.668965e+00
  1.213778e-02  -2.112883e-06   2.889607e+03   6.977636e-01   8.906998e-01   1.685158e+00
  2.242342e-02   3.748147e-07   1.899980e+03   8.475804e-01   8.850170e-01   1.045839e+00
  2.447912e-02   2.082355e-07   1.681495e+03   8.188822e-01   8.854669e-01   1.061622e+00
  2.386575e-02   1.445843e-08   1.808069e+03   8.584603e-01   9.143118e-01   1.065665e+00
  2.394552e-02  -1.702524e-06   1.801591e+03   8.582437e-01   9.134597e-01   1.066762e+00
  2.459222e-02   3.244548e-07   1.669626e+03   8.168592e-01   8.841948e-01   1.060187e+00
  2.240307e-02   6.866353e-07   1.898986e+03   8.463684e-01   8.844165e-01   1.045900e+00
  1.203399e-02   1.608677e-06   2.900437e+03   6.943898e-01   8.885058e-01   1.677450e+00
  1.203162e-02  -3.241954e-06   2.901554e+03   6.945203e-01   8.897888e-01   1.681853e+00
  2.252512e-02  -7.719749e-08   1.887013e+03   8.456139e-01   8.836278e-01   1.045980e+00
  2.453986e-02   2.159873e-07   1.674933e+03   8.177106e-01   8.846944e-01   1.059111e+00
  2.393672e-02  -2.105532e-07   1.802232e+03   8.582337e-01   9.134600e-01   1.066330e+00
  2.394671e-02  -2.016531e-06   1.801805e+03   8.583883e-01   9.135038e-01   1.063766e+00
  2.448157e-02   6.970843e-07   1.682788e+03   8.195943e-01   8.858322e-01   1.059966e+00
  2.237411e-02  -8.682034e-08   1.905340e+03   8.481027e-01   8.856109e-01   1.045429e+00
  1.202306e-02  -2.055540e-07   2.940859e+03   7.034275e-01   8.924292e-01   1.667576e+00
  1.210276e-02  -2.294815e-06   2.907349e+03   7.000220e-01   8.911987e-01   1.664307e+00
  2.236148e-02  -1.192504e-06   1.905401e+03   8.476508e-01   8.852655e-01   1.043673e+00
  2.435460e-02  -9.299776e-07   1.690445e+03   8.190535e-01   8.854477e-01   1.059564e+00
  2.409901e-02  -1.526030e-06   1.789781e+03   8.580828e-01   9.130386e-01   1.065743e+00
  2.391195e-02  -2.598405e-07   1.802513e+03   8.574791e-01   9.129056e-01   1.065530e+00
  2.461340e-02  -6.552122e-07   1.669209e+03   8.173581e-01   8.845301e-01   1.062509e+00
  2.245072e-02  -6.962737e-07   1.893731e+03   8.458212e-01   8.837528e-01   1.047182e+00
  1.203215e-02  -1.118659e-06   2.897793e+03   6.936509e-01   8.883939e-01   1.690175e+00
  1.204130e-02   2.412370e-07   2.916052e+03   6.985520e-01   8.903013e-01   1.678046e+00
  2.242457e-02  -6.964422e-07   1.897720e+03   8.466156e-01   8.842903e-01   1.044428e+00
  2.456242e-02  -1.331831e-06   1.674898e+03   8.184454e-01   8.851489e-01   1.059685e+00
  2.393848e-02  -6.912371e-07   1.802343e+03   8.583495e-01   9.131689e-01   1.065138e+00
  2.390670e-02   9.805867e-07   1.803524e+03   8.577718e-01   9.131159e-01   1.064399e+00
  2.449098e-02   8.273735e-08   1.679884e+03   8.184942e-01   8.852412e-01   1.058794e+00
  2.238008e-02   5.881818e-07   1.902132e+03   8.469003e-01   8.844153e-01   1.045873e+00
  1.203978e-02   4.772752e-07   2.914598e+03   6.981157e-01   8.901705e-01   1.664982e+00
  1.205516e-02   1.157190e-06   2.901417e+03   6.958462e-01   8.883684e-01   1.682754e+00
  2.241097e-02  -4.039229e-08   1.899695e+03   8.469831e-01   8.848939e-01   1.047198e+00
  2.462600e-02   8.335920e-07   1.669666e+03   8.180008e-01   8.848181e-01   1.063629e+00
  2.390610e-02   1.229530e-06   1.805549e+03   8.587134e-01   9.135812e-01   1.065235e+00
  2.391248e-02  -5.954792e-07   1.805285e+03   8.588167e-01   9.137763e-01   1.064987e+00
  2.456211e-02   7.800642e-08   1.675157e+03   8.185616e-01   8.852173e-01   1.059692e+00
  2.245733e-02  -1.605825e-07   1.896086e+03   8.471225e-01   8.846347e-01   1.045092e+00
  1.206078e-02   5.057472e-08   2.912656e+03   6.988672e-01   8.907979e-01   1.670507e+00
  1.304857e-02   1.801702e-06   3.049510e+03   7.916314e-01   8.970291e-01   1.040004e+00
  2.183568e-02   1.260226e-06   1.998234e+03   8.680471e-01   9.009880e-01   7.044816e-01
  2.373057e-02   1.755236e-07   1.785698e+03   8.430364e-01   9.000208e-01   7.108415e-01
  2.364913e-02   5.385215e-07   1.840317e+03   8.658403e-01   9.180987e-01   7.136363e-01
  2.366637e-02   1.617455e-07   1.839458e+03   8.660674e-01   9.181896e-01   7.126983e-01
  2.373518e-02  -3.574639e-07   1.786341e+03   8.435037e-01   9.004397e-01   7.094242e-01
  2.182727e-02  -7.219399e-07   1.999156e+03   8.681129e-01   9.005202e-01   7.022830e-01
  1.297815e-02  -3.923082e-07   3.074486e+03   7.938076e-01   9.003515e-01   1.043208e+00
  1.315091e-02   2.363853e-06   3.038147e+03   7.948678e-01   8.984135e-01   1.032546e+00
  2.184186e-02   1.139433e-06   2.000906e+03   8.694535e-01   9.018822e-01   7.032862e-01
  2.364787e-02   8.033897e-07   1.796382e+03   8.451250e-01   9.013049e-01   7.104463e-01
  2.365587e-02  -3.162836e-08   1.841353e+03   8.665751e-01   9.185830e-01   7.146220e-01
  2.361458e-02   1.153984e-07   1.845736e+03   8.671216e-01   9.185409e-01   7.125861e-01
  2.369680e-02   7.671119e-08   1.790750e+03   8.442182e-01   9.003804e-01   7.093729e-01
  2.182741e-02  -4.266081e-07   1.999489e+03   8.682633e-01   9.015052e-01   7.035732e-01
  1.304612e-02   8.865428e-07   3.059516e+03   7.940800e-01   8.992443e-01   1.038902e+00
  1.292975e-02  -5.393369e-07   3.066824e+03   7.888767e-01   8.956439e-01   1.040876e+00
  2.190937e-02   5.653158e-07   1.989752e+03   8.672793e-01   9.005051e-01   7.052864e-01
  2.377003e-02  -9.327041e-07   1.782616e+03   8.429804e-01   8.999270e-01   7.104367e-01
  2.363521e-02   3.840278e-07   1.843170e+03   8.666725e-01   9.186252e-01   7.142240e-01
  2.366972e-02   3.080149e-07   1.838903e+03   8.659286e-01   9.183570e-01   7.132781e-01
